month,day,year,stddev1q,edx1q,stddev2q,edx2q,stddev3q,edx3q,stddev4q,edx4q,stddev5q,edx5q
4,4,2001,0.67697744,0.71346369,0.85356018,0.90803208,1.0029376,1.0755779,1.1699193,1.2484983,1.2797117,1.3815681
4,5,2001,0.66995243,0.7059565,0.84866327,0.9007523,1.0067787,1.0817337,1.1517491,1.2287987,1.2807936,1.3816728
4,6,2001,0.66450501,0.701015,0.82820968,0.88188439,0.99958355,1.0729611,1.1376115,1.2140274,1.2630677,1.3642296
4,9,2001,0.64603542,0.68502629,0.82363544,0.87782106,0.9864235,1.0586196,1.1354121,1.2117495,1.2630677,1.3642296
4,10,2001,0.6226231,0.66162208,0.78770196,0.83724446,0.94944762,1.0169088,1.1113774,1.1889125,1.2317475,1.3223126
4,11,2001,0.61268054,0.65209547,0.8028492,0.85413796,0.95903757,1.0285449,1.1056422,1.1837324,1.246667,1.3397011
4,12,2001,0.60133213,0.64043652,0.79550145,0.84795157,0.9602206,1.0294893,1.1078998,1.1888502,1.2491953,1.3461422
4,16,2001,0.60984519,0.65103135,0.81229962,0.86912837,0.96841282,1.0438422,1.1229938,1.1987121,1.2555523,1.3555859
4,17,2001,0.624781,0.6675529,0.82213674,0.87935884,0.96223911,1.0362374,1.1144466,1.1885659,1.2496891,1.3464586
4,18,2001,0.62356473,0.66243106,0.81891117,0.87412621,0.96876068,1.0395752,1.1246052,1.1988744,1.2392863,1.3306731
4,19,2001,0.61778225,0.65622726,0.82819279,0.88237405,0.96459877,1.0347311,1.1307627,1.2056655,1.2601256,1.3582551
4,20,2001,0.63120889,0.67311308,0.83004142,0.8834226,0.96783275,1.0381188,1.1361257,1.2117347,1.2574608,1.3557965
4,23,2001,0.6441499,0.68759274,0.83592597,0.89125492,0.97702416,1.0463667,1.1455227,1.2209451,1.2684794,1.3670239
4,24,2001,0.63863488,0.68080716,0.83592597,0.89125492,0.97817159,1.0468999,1.146945,1.2222342,1.2627782,1.3603582
4,25,2001,0.61090953,0.64917849,0.81590089,0.86898616,0.94791859,1.0160494,1.1308368,1.2069148,1.247572,1.3460184
4,26,2001,0.59706038,0.63415355,0.79845343,0.84860082,0.94697334,1.011678,1.1161128,1.1908572,1.238604,1.332381
4,27,2001,0.59004819,0.62679541,0.78541395,0.8358901,0.93769978,1.0061206,1.1060293,1.1826825,1.2500325,1.3412926
4,30,2001,0.57803346,0.61148207,0.78543106,0.83583247,0.93263746,0.99999805,1.0952813,1.171117,1.2284987,1.3227729
5,1,2001,0.57076729,0.60266107,0.78324548,0.83328949,0.92207281,0.98994344,1.0896884,1.1628185,1.2231826,1.3159748
5,2,2001,0.56094055,0.5916696,0.77470195,0.82474216,0.91600139,0.98154452,1.0861833,1.1578893,1.224444,1.3172667
5,3,2001,0.53906084,0.5688972,0.75288145,0.80093131,0.90768991,0.97332444,1.0804711,1.1506737,1.2097286,1.3005299
5,4,2001,0.5027608,0.53082499,0.72190151,0.76639675,0.88653913,0.9470459,1.0741268,1.1427339,1.2066963,1.2955337
5,7,2001,0.50124371,0.53331474,0.71941608,0.76364107,0.88126541,0.94360926,1.0762096,1.1438212,1.1873928,1.2728562
5,8,2001,0.50633378,0.53796183,0.72250746,0.76620156,0.88686023,0.95077182,1.0714305,1.138486,1.1833818,1.2772513
5,9,2001,0.5116006,0.54215299,0.73034619,0.77482799,0.88419956,0.94656016,1.0759287,1.142792,1.1727953,1.265452
5,10,2001,0.51573141,0.5483616,0.73829745,0.78377887,0.88578528,0.95218563,1.0724716,1.1413761,1.1957126,1.2885217
5,11,2001,0.51298801,0.54335627,0.73433846,0.78061911,0.8922281,0.96232607,1.0729329,1.1440114,1.1856864,1.278122
5,14,2001,0.50409996,0.53777106,0.72482919,0.76616995,0.88473047,0.95367097,1.0765249,1.1469695,1.1943396,1.2871227
5,15,2001,0.46173775,0.48555782,0.69983972,0.73929884,0.87267223,0.93690007,1.0744631,1.1440128,1.1807318,1.2728004
5,16,2001,0.45668618,0.48038035,0.70031373,0.74480936,0.870037,0.9336286,1.0606812,1.1313967,1.1925538,1.2864123
5,17,2001,0.43475111,0.46144396,0.70769025,0.75089372,0.8798536,0.94764144,1.0988858,1.1723065,1.2050652,1.3030095
5,18,2001,0.43936316,0.46176662,0.70934369,0.7546994,0.93127617,0.99950948,1.1218712,1.1975138,1.2643241,1.3587645
5,21,2001,0.4481296,0.47252666,0.70884088,0.75332765,0.92952941,0.99804745,1.1245933,1.2000365,1.2748506,1.3694087
5,22,2001,0.44079103,0.46770826,0.70554405,0.74785428,0.92724333,0.99475198,1.1400476,1.215911,1.2785366,1.3735117
5,23,2001,0.44750255,0.47290183,0.70946614,0.75167848,0.92365337,0.99244908,1.1389496,1.2134723,1.3015711,1.4000188
5,24,2001,0.45018031,0.47430751,0.70666801,0.74855513,0.9344688,1.0042067,1.1415083,1.2170709,1.3011413,1.401473
5,25,2001,0.44709499,0.47208906,0.70272785,0.74459523,0.9262115,0.99480563,1.1480805,1.224632,1.2994408,1.3996788
5,29,2001,0.43410615,0.4604531,0.69240948,0.73384133,0.92053486,0.98929369,1.1432798,1.2196459,1.2958924,1.3958949
5,30,2001,0.41677278,0.44089506,0.66769424,0.70789997,0.89850784,0.96615879,1.106166,1.1799624,1.2571587,1.3550801
5,31,2001,0.39679415,0.41834057,0.65020877,0.689312,0.87778795,0.94093759,1.0907403,1.1617687,1.2270943,1.320606
6,1,2001,0.37633403,0.39579705,0.62255611,0.65976881,0.85326656,0.91489204,1.0570139,1.1254873,1.2055222,1.2977423
6,4,2001,0.38017732,0.40154546,0.61862847,0.6554394,0.84884442,0.910274,1.0511157,1.1199418,1.200581,1.2926681
6,5,2001,0.3733094,0.39296102,0.62739252,0.66614061,0.84787244,0.91086357,1.048709,1.1139006,1.2124118,1.3042541
6,6,2001,0.36810059,0.38987887,0.62341036,0.66334931,0.83870017,0.89907091,1.0529021,1.1179956,1.2009551,1.2927199
6,7,2001,0.36293057,0.38610487,0.62113005,0.65887465,0.8329321,0.89325337,1.0457547,1.1106601,1.2130865,1.3053518
6,8,2001,0.36293057,0.38610487,0.61427101,0.65380822,0.82009539,0.88014198,1.0302084,1.0950577,1.2076909,1.2993347
6,11,2001,0.35683006,0.37577724,0.60241438,0.63767363,0.82109521,0.88005184,1.0229658,1.086003,1.2052894,1.2954314
6,12,2001,0.36020825,0.37945486,0.60002707,0.63855179,0.81467809,0.87118744,1.0222087,1.0848678,1.189477,1.2797291
6,13,2001,0.35837852,0.37720638,0.59302267,0.63126116,0.81585693,0.87174129,1.0279305,1.089824,1.1845394,1.2742514
6,14,2001,0.36067609,0.37912088,0.60708686,0.64544893,0.81461538,0.87177695,1.0193846,1.0839792,1.1807285,1.2694542
6,15,2001,0.36248585,0.3807401,0.60789373,0.64663684,0.82376723,0.88038487,1.0182283,1.0817152,1.1870137,1.2761549
6,18,2001,0.34280031,0.36030012,0.60422265,0.64336724,0.80264465,0.86229918,1.0120304,1.0743365,1.1751003,1.2639471
6,19,2001,0.33643824,0.35123042,0.6036333,0.64126657,0.80299213,0.86229918,1.0222491,1.0841911,1.17169,1.2604648
6,20,2001,0.33166173,0.34529176,0.59734005,0.63388549,0.79767489,0.85454073,1.0147023,1.0759176,1.1695396,1.2582692
6,21,2001,0.32794849,0.33892544,0.57877688,0.61842623,0.77634924,0.83384877,0.9859235,1.0461656,1.1573605,1.2451589
6,22,2001,0.3247776,0.33617083,0.56107092,0.59730523,0.7552791,0.80975985,0.96526642,1.023422,1.1349248,1.2199383
6,25,2001,0.32112121,0.33164693,0.55198473,0.58613974,0.7495216,0.80346774,0.95827957,1.0163287,1.1268705,1.2116578
6,26,2001,0.30921059,0.32159714,0.54634582,0.57866051,0.75117299,0.8076036,0.95313237,1.0123097,1.1161405,1.1984456
6,27,2001,0.26937364,0.27881276,0.50886929,0.54428431,0.72299053,0.77692404,0.93266941,0.99342092,1.0938701,1.175886
6,28,2001,0.28685717,0.29150091,0.53193929,0.56784114,0.75111703,0.81074476,0.92954776,0.99099514,1.1186435,1.2026329
6,29,2001,0.284125,0.29209884,0.53445364,0.57204009,0.76003227,0.81931872,0.9647201,1.0291703,1.1200525,1.2029286
7,2,2001,0.52881089,0.56364641,0.74856184,0.80523528,0.93863013,0.99999023,1.1063124,1.1892985,1.2371936,1.3438192
7,3,2001,0.52109036,0.5561811,0.73928163,0.79497445,0.92027956,0.9813116,1.1094695,1.1908432,1.221702,1.3265179
7,5,2001,0.52227078,0.55609562,0.73439847,0.78862553,0.90980147,0.97017568,1.1027544,1.1857691,1.2210982,1.325853
7,6,2001,0.50593434,0.53757869,0.71645006,0.76691225,0.90690196,0.96383839,1.1020127,1.1856922,1.2259813,1.3341332
7,9,2001,0.50135431,0.5325517,0.70712201,0.75625177,0.90764314,0.96451682,1.0946519,1.1772827,1.2167313,1.3233479
7,10,2001,0.49588374,0.52598559,0.70316391,0.74773131,0.90510058,0.96109225,1.1038921,1.1845768,1.2159312,1.322631
7,11,2001,0.50529715,0.53435695,0.71495765,0.75820486,0.91478749,0.96996149,1.1133006,1.1935985,1.2265031,1.3286403
7,12,2001,0.51777595,0.54710366,0.71670387,0.75997319,0.91615291,0.97133726,1.1092522,1.1893883,1.2265031,1.3286403
7,13,2001,0.509113,0.54113802,0.72116689,0.76572721,0.91530308,0.97194263,1.1021706,1.182826,1.2228661,1.3257848
7,16,2001,0.51839143,0.54869812,0.72050906,0.76468134,0.91391085,0.96970043,1.1115555,1.1928098,1.2319357,1.3324392
7,17,2001,0.50364503,0.53452339,0.72198852,0.76591835,0.91820408,0.97271293,1.1176762,1.1993372,1.2303609,1.3307914
7,18,2001,0.48515593,0.51173276,0.69744767,0.73898608,0.88623591,0.93685414,1.0835798,1.1626758,1.2201708,1.3145136
7,19,2001,0.47465302,0.49999603,0.68292741,0.7234695,0.8699199,0.92049653,1.0653759,1.1439563,1.2100912,1.3036239
7,20,2001,0.46218322,0.48772892,0.67484559,0.71493817,0.85810911,0.90722516,1.05638,1.134334,1.2031767,1.2941518
7,23,2001,0.45746572,0.48317877,0.67391882,0.7139793,0.8563881,0.90529157,1.0568436,1.13359,1.2010697,1.2904646
7,24,2001,0.45527582,0.48034113,0.6654276,0.70546937,0.86002392,0.90837721,1.0507748,1.1258338,1.2120114,1.3016741
7,25,2001,0.44912919,0.47594786,0.65120005,0.69098108,0.85528064,0.90135651,1.0425434,1.1182185,1.2040766,1.2937394
7,26,2001,0.44380984,0.47070208,0.65118313,0.69071388,0.83739801,0.88592595,1.0153835,1.090687,1.2022763,1.2906765
7,27,2001,0.44718175,0.47267043,0.628581,0.66684105,0.83782832,0.88569733,1.0157731,1.0912373,1.1911779,1.2784413
7,30,2001,0.43821863,0.46100202,0.64035388,0.67760719,0.8149457,0.86162654,0.99567179,1.0695945,1.1840551,1.2696974
7,31,2001,0.42848127,0.45047042,0.62257228,0.6557725,0.81507538,0.85995681,0.97953167,1.0546663,1.1688356,1.2540584
8,1,2001,0.41227336,0.4322211,0.62225893,0.65548865,0.80672465,0.85243299,0.97251863,1.0516552,1.163068,1.2484246
8,2,2001,0.40998694,0.4295067,0.61442022,0.6474225,0.80402067,0.85081718,0.97952462,1.0572389,1.154351,1.2416067
8,3,2001,0.40796636,0.42739671,0.60612241,0.63830059,0.7926088,0.83862425,0.97141231,1.04906,1.1478349,1.2355149
8,6,2001,0.41101758,0.43082102,0.60337126,0.63593922,0.79553221,0.84103873,0.97023967,1.0470475,1.1501048,1.2341817
8,7,2001,0.41571345,0.43670963,0.61109571,0.64342668,0.79415528,0.83970881,0.96521549,1.0410829,1.1562788,1.2405488
8,8,2001,0.41702752,0.43664688,0.62702579,0.66242559,0.80630177,0.85038264,0.96037694,1.034165,1.1610131,1.2440828
8,9,2001,0.40789021,0.42773585,0.62139489,0.66023533,0.82317362,0.86703792,0.96968749,1.0426274,1.192839,1.273452
8,10,2001,0.41058245,0.43630652,0.62755598,0.66102292,0.82664151,0.8699055,0.97991366,1.053202,1.2089061,1.288602
8,13,2001,0.41472019,0.44213386,0.62406239,0.66205919,0.83271787,0.87633302,1.0004023,1.0705522,1.2029047,1.2823629
8,14,2001,0.4166596,0.44176516,0.6106013,0.65204119,0.8231852,0.87244249,1.0017067,1.0727735,1.1926519,1.2724133
8,15,2001,0.41612485,0.44413805,0.6251134,0.6649437,0.82657817,0.87617597,1.023192,1.0917484,1.2043653,1.2883086
8,16,2001,0.42172265,0.44930566,0.62489398,0.6673839,0.83564137,0.88477932,1.036348,1.106161,1.2161994,1.2985523
8,17,2001,0.43101,0.45601843,0.63674122,0.67745052,0.85600166,0.90220879,1.048367,1.1153177,1.230043,1.3112818
8,20,2001,0.42744758,0.45204139,0.62462584,0.6658902,0.85519036,0.90231653,1.0586056,1.1258158,1.2398679,1.3236558
8,21,2001,0.40668026,0.42699074,0.59331056,0.62963002,0.82435616,0.86826676,1.0138941,1.0786741,1.2119617,1.2930671
8,22,2001,0.40075176,0.42098549,0.59675732,0.63349806,0.82609228,0.8709878,1.0208796,1.0874811,1.2146258,1.2970062
8,23,2001,0.3974427,0.41940363,0.59883099,0.63522636,0.82663768,0.86957989,1.0266375,1.0926794,1.2129405,1.2949877
8,24,2001,0.40013438,0.42051524,0.60642936,0.64397504,0.82843726,0.87335602,1.0208803,1.0874025,1.2125711,1.2944673
8,27,2001,0.39757907,0.41629812,0.59913237,0.63597544,0.82016871,0.86503321,1.0148976,1.080838,1.2102818,1.2922088
8,28,2001,0.38997026,0.41144132,0.59549195,0.63014536,0.80748473,0.85252969,1.0209801,1.0845512,1.201789,1.2837357
8,29,2001,0.40123384,0.41996641,0.60407433,0.63884838,0.81249891,0.8567182,1.0095308,1.0733786,1.2002412,1.2840271
8,30,2001,0.40485345,0.42522571,0.61586844,0.65254555,0.83734196,0.88289002,1.0280451,1.0911479,1.2323076,1.3156331
8,31,2001,0.39628101,0.41497972,0.61527334,0.65051492,0.82405993,0.87019688,1.0216967,1.0856995,1.2293729,1.3128815
9,4,2001,0.41331861,0.43698797,0.62328914,0.66031169,0.82503566,0.87697649,1.0217111,1.0886943,1.2274712,1.3160258
9,5,2001,0.41941598,0.43992998,0.63061524,0.67007843,0.84352276,0.89543046,1.032216,1.0994797,1.2214473,1.3084876
9,6,2001,0.42743199,0.44645017,0.64028517,0.67628041,0.85067358,0.89935292,1.0473158,1.1168654,1.2440064,1.3276343
9,7,2001,0.4437786,0.4636135,0.65018408,0.69330709,0.87069684,0.9210869,1.0632342,1.1331011,1.2588048,1.3427824
9,10,2001,0.42268405,0.44042895,0.62792242,0.66656895,0.85428787,0.90012895,1.0421121,1.1089342,1.2345719,1.315617
9,11,2001,0.4513731,0.47494293,0.63922038,0.69280558,0.92333219,0.97187472,1.0705736,1.1425086,1.2525235,1.3337792
9,12,2001,0.4513731,0.47494293,0.63922038,0.69280558,0.92333219,0.97187472,1.0705736,1.1425086,1.2525235,1.3337792
9,13,2001,0.492996,0.51276404,0.70639924,0.74186626,0.91044968,0.95934714,1.1015362,1.1685328,1.3089231,1.3974271
9,14,2001,0.53769806,0.56302128,0.75462146,0.79093113,0.95579275,1.0155205,1.1477027,1.2198293,1.3409859,1.4308737
9,17,2001,0.53855007,0.56354103,0.73643954,0.77156872,0.94154889,0.99760629,1.1223253,1.1907021,1.3220261,1.4003016
9,18,2001,0.50685553,0.53191462,0.71059901,0.74463496,0.92875494,0.98283979,1.1048071,1.1737353,1.2949891,1.3756005
9,19,2001,0.50969056,0.52392134,0.69148459,0.72692439,0.90414468,0.95744281,1.1054606,1.1695347,1.2871688,1.3613684
9,20,2001,0.48119376,0.49431593,0.69337202,0.72055539,0.8971426,0.94883666,1.0914633,1.150655,1.2857452,1.3599776
9,21,2001,0.48326194,0.49615528,0.68950484,0.71668741,0.91359763,0.95938924,1.0814476,1.1401203,1.2597271,1.3353444
9,24,2001,0.44326336,0.45251064,0.66297086,0.68851883,0.88208354,0.9256059,1.048791,1.1070742,1.2320741,1.3051547
9,25,2001,0.42647218,0.43508322,0.64980335,0.67442082,0.87016582,0.91137508,1.0486931,1.1065979,1.2343119,1.3044832
9,26,2001,0.42413516,0.43190352,0.64357111,0.67111471,0.87214361,0.91173423,1.0377265,1.0956212,1.2261988,1.2941704
9,27,2001,0.41937057,0.42840783,0.63869312,0.66614295,0.86854524,0.90790207,1.04413,1.1018251,1.2306633,1.2992575
9,28,2001,0.39218451,0.40166851,0.62464323,0.65313652,0.85570173,0.89450462,1.0387995,1.09971,1.223472,1.2919017
10,1,2001,0.60789087,0.63756937,0.8440506,0.88075436,1.0168657,1.0741595,1.2129577,1.2765805,1.336637,1.4611987
10,2,2001,0.57247996,0.5982574,0.80335929,0.83635459,0.97268325,1.0303946,1.1815432,1.2465462,1.3083066,1.4201213
10,3,2001,0.57150456,0.58597804,0.80981543,0.84572742,0.977401,1.0356349,1.1842678,1.2505899,1.3028302,1.4143995
10,4,2001,0.56990117,0.58779662,0.80913361,0.84456118,0.97567382,1.0311831,1.1889129,1.2535615,1.3169424,1.4271467
10,5,2001,0.56408617,0.58021603,0.80636508,0.83970389,0.9657742,1.0240439,1.1892304,1.255373,1.3157222,1.4208532
10,8,2001,0.56408617,0.58021603,0.80636508,0.83970389,0.9657742,1.0240439,1.1892304,1.255373,1.3157222,1.4208532
10,9,2001,0.55737803,0.5743622,0.80337845,0.83826476,0.99960875,1.0474404,1.1873098,1.2538801,1.3502022,1.4417975
10,10,2001,0.56371424,0.58180944,0.8100383,0.84339451,1.0150882,1.0654496,1.1931925,1.2590878,1.3548395,1.4487691
10,11,2001,0.56413947,0.5840044,0.80438118,0.83918891,1.0188037,1.0693374,1.2141721,1.280478,1.3636008,1.4592441
10,12,2001,0.57114196,0.5916326,0.81443408,0.84925936,1.0249045,1.0713835,1.2253164,1.2929459,1.3762545,1.4730867
10,15,2001,0.57146166,0.59084011,0.81983939,0.85429107,1.0286825,1.0752196,1.2300231,1.2982229,1.3868335,1.4842581
10,16,2001,0.57146168,0.59069047,0.82298437,0.85753441,1.0380496,1.0844396,1.231405,1.2987371,1.3854705,1.4827047
10,17,2001,0.57146168,0.59069047,0.82687354,0.86168799,1.0488536,1.0963008,1.2368293,1.3116167,1.3961503,1.4952336
10,18,2001,0.57458246,0.59355222,0.82126078,0.85532466,1.0492389,1.09651,1.2484194,1.3210853,1.3982115,1.4975047
10,19,2001,0.56673408,0.59321617,0.81561677,0.84940065,1.0512129,1.0987294,1.2494117,1.3213965,1.399842,1.4989457
10,22,2001,0.56031871,0.58245974,0.80646416,0.83973314,1.0382063,1.0857692,1.2406886,1.3116176,1.3960453,1.4932848
10,23,2001,0.55275823,0.57382386,0.80644522,0.83973314,1.0382063,1.0857692,1.2302821,1.3003194,1.3957821,1.4919463
10,24,2001,0.54174722,0.56124486,0.8090931,0.8409414,1.0313862,1.0774325,1.2401361,1.3123229,1.3960742,1.4928751
10,25,2001,0.55006701,0.56923015,0.80577564,0.83723919,1.0288171,1.0730954,1.241789,1.3193233,1.4022773,1.4950914
10,26,2001,0.54330902,0.56233458,0.7948029,0.82616387,1.0232356,1.0719599,1.2333987,1.3101234,1.4060925,1.4986186
10,29,2001,0.54098914,0.55852803,0.79648521,0.82639083,1.0187717,1.0670511,1.2313051,1.3076498,1.4449812,1.5235068
10,30,2001,0.54053181,0.55746147,0.79403347,0.82595991,1.0121717,1.0678342,1.2248869,1.3027444,1.4438186,1.5212911
10,31,2001,0.54435602,0.56151749,0.80169585,0.83636642,1.0126067,1.0696666,1.2412702,1.3240313,1.4593348,1.5384083
11,1,2001,0.55652294,0.57416894,0.81600848,0.85202099,1.0374936,1.095946,1.2640862,1.346016,1.4809746,1.5611338
11,2,2001,0.54989015,0.56696548,0.80593047,0.84255896,1.0204048,1.0791002,1.2469467,1.3283382,1.4789197,1.5577311
11,5,2001,0.54453139,0.56147137,0.80267567,0.83856367,1.0509641,1.0941302,1.2480298,1.3296774,1.4744368,1.5537386
11,6,2001,0.52083401,0.53570982,0.76323176,0.80095267,1.0041376,1.0364421,1.207473,1.2904901,1.4507134,1.5267339
11,7,2001,0.51858534,0.53056612,0.76546889,0.79494517,1.0019525,1.0494851,1.2105362,1.2884705,1.4494627,1.5246537
11,8,2001,0.50082243,0.51287833,0.76806254,0.79915962,1.006641,1.0540324,1.22566,1.3035539,1.4493041,1.5265347
11,9,2001,0.49958814,0.51287833,0.76407723,0.79407814,1.0022172,1.0506985,1.2193743,1.2929652,1.4286175,1.504841
11,12,2001,0.49958814,0.51287833,0.76407723,0.79407814,1.0022172,1.0506985,1.2193743,1.2929652,1.4286175,1.504841
11,13,2001,0.4966763,0.50871245,0.74177418,0.7720271,0.98333126,1.030366,1.2033352,1.2754766,1.4177764,1.492286
11,14,2001,0.49720563,0.51155228,0.7586547,0.79161707,0.99413086,1.0459515,1.2223618,1.2990794,1.4302148,1.5085948
11,15,2001,0.54504618,0.56372662,0.82834673,0.86674507,1.0818968,1.1459883,1.2928302,1.3754574,1.4896578,1.5859851
11,16,2001,0.64159563,0.66380944,0.92277316,0.96642428,1.2018826,1.2704503,1.3701074,1.4591751,1.5589021,1.6568751
11,19,2001,0.60452976,0.6249501,0.89083334,0.93131132,1.1259387,1.1885258,1.3329719,1.416245,1.5136277,1.6022618
11,20,2001,0.59472023,0.6150685,0.88525126,0.92582381,1.1351382,1.1975991,1.3295382,1.4134887,1.5121651,1.6008295
11,21,2001,0.59512845,0.61635759,0.90535804,0.95049928,1.1726058,1.2392175,1.3576892,1.446637,1.5593131,1.6532037
11,23,2001,0.58885848,0.61028972,0.9223576,0.96774361,1.1926029,1.2613656,1.3599975,1.4513619,1.5344744,1.6298933
11,26,2001,0.58441872,0.60591159,0.91436298,0.96093602,1.1808743,1.2502993,1.3823123,1.4736456,1.54746,1.6491812
11,27,2001,0.56862667,0.58570856,0.88797319,0.93002599,1.1671613,1.2319651,1.3874576,1.4761327,1.5578766,1.6593089
11,28,2001,0.58522552,0.6028885,0.91251559,0.95509762,1.1811123,1.2466297,1.4149854,1.506428,1.5799737,1.6833312
11,29,2001,0.56532282,0.58159938,0.86464236,0.90326475,1.1266917,1.1891378,1.3506858,1.434363,1.5305893,1.6278065
11,30,2001,0.51865246,0.5333205,0.81511827,0.85111864,1.0755417,1.13302,1.3248054,1.4036211,1.5105972,1.606226
12,3,2001,0.5015971,0.51591446,0.78186048,0.81667389,1.0476026,1.1030674,1.2883101,1.3651531,1.4840177,1.5778737
12,4,2001,0.46549986,0.47904842,0.72449312,0.75811339,1.0004517,1.0545753,1.2184163,1.2908372,1.4424957,1.5327095
12,5,2001,0.51839465,0.53404014,0.81850031,0.85693785,1.0933054,1.155142,1.3186276,1.39854,1.5022151,1.6012535
12,6,2001,0.52922934,0.54557329,0.83849619,0.87799689,1.1321282,1.1972502,1.3521804,1.4391863,1.5153362,1.6208914
12,7,2001,0.47757272,0.49194302,0.80148821,0.83804932,1.1077987,1.1722922,1.340365,1.4261309,1.5321707,1.6441491
12,10,2001,0.48487129,0.49749791,0.80692539,0.8396204,1.1017659,1.1590945,1.3503068,1.4361683,1.5378504,1.6484481
12,11,2001,0.42602092,0.4367693,0.726617,0.75887697,1.0310927,1.0861619,1.2810441,1.3578035,1.4847494,1.5893216
12,12,2001,0.41171564,0.42231592,0.72606746,0.75589825,1.0286002,1.0817127,1.2687893,1.3452292,1.4741523,1.5695582
12,13,2001,0.39899577,0.41004491,0.73812523,0.76886988,1.0239927,1.079941,1.300199,1.383115,1.4797501,1.5741634
12,14,2001,0.39545801,0.40840256,0.74895131,0.78079153,1.0424801,1.0984366,1.3122606,1.396068,1.496159,1.593158
12,17,2001,0.37646093,0.38963631,0.74871101,0.78079579,1.0521197,1.1109219,1.331533,1.417423,1.5114308,1.6169462
12,18,2001,0.36982654,0.38185587,0.74075736,0.77099951,1.0709661,1.1269876,1.3456253,1.4303161,1.5311149,1.6353754
12,19,2001,0.36792128,0.37965886,0.74955369,0.77960779,1.0793186,1.1346657,1.3486792,1.4323044,1.5581072,1.6660231
12,20,2001,0.36881738,0.38050904,0.76100232,0.79144144,1.0991197,1.1556868,1.3658625,1.4506183,1.5642542,1.6766936
12,21,2001,0.35445167,0.3681866,0.76122853,0.79226619,1.1080584,1.165933,1.3787211,1.4650329,1.5626664,1.6752239
12,24,2001,0.3553272,0.36458848,0.75604858,0.78623337,1.1141088,1.1708483,1.3784506,1.4649293,1.5653583,1.6777323
12,26,2001,0.34262402,0.35134404,0.76887166,0.80084761,1.1116285,1.1712539,1.3713772,1.456677,1.5726705,1.6872571
12,27,2001,0.33231098,0.33565164,0.7612281,0.79190604,1.1034065,1.1606223,1.352106,1.434934,1.5618143,1.6743637
12,28,2001,0.32973838,0.33079046,0.7653223,0.79606356,1.1077125,1.1649525,1.3541427,1.4368352,1.5660396,1.6786735
12,31,2001,0.32907565,0.32994735,0.75170615,0.7803371,1.1055323,1.1600944,1.3651555,1.4475606,1.5565561,1.6656561
1,2,2002,0.74166779,0.77190489,1.1023804,1.1577941,1.3693437,1.4523346,1.5633893,1.6744158,NaN,NaN
1,3,2002,0.69006761,0.71841446,1.0544041,1.107533,1.3237569,1.4037809,1.5252181,1.6325031,NaN,NaN
1,4,2002,0.64379205,0.67154586,0.9931964,1.04374,1.274958,1.3542673,1.4657649,1.5655786,NaN,NaN
1,7,2002,0.62326869,0.64793554,0.97482767,1.0232949,1.2479506,1.3215786,1.4526435,1.5488837,1.5162026,1.6875847
1,8,2002,0.60585534,0.63070592,0.95612863,1.0029246,1.2367059,1.3089605,1.4326304,1.5271807,1.5080425,1.692378
1,9,2002,0.59386387,0.61702759,0.94680626,0.99307245,1.213774,1.2857402,1.4161445,1.5081305,1.4899884,1.6659218
1,10,2002,0.57050725,0.59355179,0.9035089,0.94667444,1.175044,1.2414571,1.393863,1.4825681,1.4727057,1.6393653
1,11,2002,0.54679973,0.56460772,0.86418045,0.90801141,1.1419108,1.2007975,1.3663466,1.451869,1.4799644,1.6425356
1,14,2002,0.53299046,0.55163763,0.85626611,0.89439632,1.1299823,1.1882769,1.3887244,1.4724387,1.4982443,1.6584697
1,15,2002,0.52823489,0.54671191,0.85114341,0.88860072,1.1341614,1.1928564,1.3886989,1.4723909,1.4899459,1.64564
1,16,2002,0.5543724,0.57639552,0.8793363,0.92061937,1.1593771,1.2205263,1.3982787,1.4823994,1.4916447,1.6516261
1,17,2002,0.57753787,0.60385833,0.91009523,0.95655285,1.2089177,1.2741366,1.4430582,1.5335098,1.5295885,1.6987853
1,18,2002,0.572301,0.59682285,0.90341425,0.94624027,1.1935483,1.2569543,1.4434986,1.5329909,1.5355592,1.6914556
1,22,2002,0.56307706,0.58729428,0.90516912,0.94881744,1.2002717,1.2659564,1.437877,1.5271695,1.5358693,1.6969268
1,23,2002,0.56669565,0.59298208,0.8908765,0.93459349,1.1815209,1.2481332,1.4257365,1.5139353,1.5338067,1.6962157
1,24,2002,0.53820145,0.56512138,0.86883215,0.91415501,1.1607806,1.2295552,1.3986307,1.4875472,1.4867529,1.6489886
1,25,2002,0.53220252,0.5567948,0.83801471,0.88400176,1.1210441,1.1883563,1.3594988,1.4432529,1.4438161,1.5946054
1,28,2002,0.50129707,0.52374685,0.8081359,0.85340189,1.0903877,1.1571504,1.3182017,1.3987091,1.4072771,1.5511446
1,29,2002,0.49688279,0.51891787,0.79301513,0.83565179,1.0686207,1.1305534,1.300063,1.3781038,1.4234264,1.5459607
1,30,2002,0.51585247,0.53855225,0.82198315,0.86498533,1.0880067,1.1504039,1.3146242,1.3933261,1.4352693,1.5615542
1,31,2002,0.54975219,0.57670169,0.84655949,0.89206411,1.1246714,1.1921743,1.3581678,1.4422165,1.4459544,1.5842425
2,1,2002,0.53580937,0.56046112,0.85739015,0.90337931,1.115441,1.1802946,1.3509668,1.4321769,1.4328819,1.5601895
